사용일자,노선명,역명,승차총승객수,하차총승객수
20241001,2호선,용답,2176,2211
20241001,2호선,신답,1002,1077
20241001,2호선,신설동,2395,2236
20241001,2호선,도림천,804,872
20241001,2호선,양천구청,4221,4279
20241001,2호선,신정네거리,6606,6718
20241001,2호선,용두(동대문구청),1681,1704
20241001,3호선,지축,5200,5180
20241001,3호선,구파발,16807,16593
20241001,3호선,연신내,25613,25166
20241001,3호선,불광,12907,14318
20241001,3호선,녹번,10343,9815
20241001,3호선,홍제,14172,13773
20241001,3호선,무악재,3693,3450
20241001,3호선,독립문,8465,7961
20241001,3호선,경복궁(정부서울청사),25010,26159
20241001,3호선,안국,23844,23338
20241001,3호선,종로3가,9395,11451
20241001,3호선,을지로3가,6955,6346
20241001,3호선,충무로,5,0
20241001,3호선,동대입구,7812,8868
20241001,3호선,약수,9196,8874
20241001,3호선,금호,5626,5372
20241001,3호선,옥수,6879,6871
20241001,3호선,압구정,21598,22970
20241001,3호선,신사,18319,19336
20241001,3호선,잠원,3335,3155
20241001,3호선,고속터미널,45486,43360
20241001,3호선,교대(법원.검찰청),8180,4500
20241001,3호선,남부터미널(예술의전당),17482,17890
20241001,3호선,양재(서초구청),16711,18510
20241001,3호선,매봉,6376,6052
20241001,3호선,도곡,3220,3223
20241001,3호선,대치,8698,8113
20241001,3호선,학여울,1025,1061
20241001,3호선,대청,6136,5776
20241001,3호선,일원,8045,7749
20241001,3호선,수서,12272,12225
20241001,3호선,가락시장,5634,5646
20241001,3호선,경찰병원,3874,3888
20241001,3호선,오금,3545,3346
20241001,4호선,당고개,7101,6571
20241001,4호선,상계,13979,13008
20241001,4호선,노원,16844,18333
20241001,4호선,창동,19767,20795
20241001,1호선,종로3가,27365,23047
20241001,1호선,서울역,38900,36778
20241001,1호선,종각,29403,23654
20241001,1호선,시청,27218,31185
20241001,4호선,쌍문,21327,19581
20241001,4호선,수유(강북구청),25987,25308
20241001,4호선,미아(서울사이버대학),11543,11065
20241001,4호선,미아사거리,19878,19841
20241001,4호선,길음,14715,14772
20241001,4호선,성신여대입구(돈암),18892,18286
20241001,4호선,한성대입구(삼선교),11239,11145
20241001,4호선,혜화,33879,34469
20241001,4호선,동대문,20568,21076
20241001,4호선,동대문역사문화공원(DDP),17917,15545
20241001,4호선,충무로,17705,18453
20241001,4호선,명동,29465,31291
20241001,4호선,회현(남대문시장),26971,27329
20241001,4호선,서울역,7868,15642
20241001,4호선,숙대입구(갈월),10627,10049
20241001,4호선,삼각지,5153,6522
20241001,4호선,신용산,15432,16216
20241001,4호선,이촌(국립중앙박물관),8495,9122
20241001,4호선,동작(현충원),1555,1740
20241001,4호선,총신대입구(이수),14380,15825
20241001,4호선,사당,19044,17704
20241001,4호선,남태령,901,668
20241001,5호선,방화,4826,4757
20241001,5호선,개화산,3894,3742
20241001,5호선,김포공항,10226,7077
20241001,5호선,송정,4686,4570
20241001,5호선,마곡,6297,6416
20241001,5호선,발산,14396,15175
20241001,1호선,종로5가,23620,22301
20241001,1호선,동대문,11881,12169
20241001,1호선,신설동,9398,9009
20241001,1호선,제기동,16097,16814
20241001,1호선,청량리(서울시립대입구),19680,19878
20241001,1호선,동묘앞,9160,10009
20241001,2호선,시청,19345,18632
20241001,2호선,을지로입구,35926,31532
20241001,2호선,을지로3가,14518,12722
20241001,2호선,을지로4가,9739,9591
20241001,2호선,동대문역사문화공원(DDP),14554,16798
20241001,2호선,신당,11638,12650
20241001,2호선,상왕십리,9655,9610
20241001,2호선,왕십리(성동구청),12109,11541
20241001,2호선,한양대,5733,6465
20241001,2호선,뚝섬,16713,15974
20241001,2호선,성수,31272,35104
20241001,2호선,건대입구,31442,31979
20241001,2호선,구의(광진구청),17079,16569
20241001,2호선,강변(동서울터미널),19417,18123
20241001,2호선,잠실나루,10590,10390
20241001,5호선,우장산,9688,9822
20241001,5호선,화곡,19273,18195
20241001,5호선,까치산,19558,18564
20241001,5호선,신정(은행정),8658,7680
20241001,5호선,목동,11009,11402
20241001,5호선,오목교(목동운동장앞),14319,14929
20241001,5호선,양평,3953,3670
20241001,5호선,영등포구청,2417,2301
20241001,5호선,영등포시장,7592,7636
20241001,5호선,신길,3344,3500
20241001,5호선,여의도,11673,12262
20241001,5호선,여의나루,12421,13972
20241001,5호선,마포,8375,8394
20241001,5호선,공덕,8134,8188
20241001,5호선,애오개,4024,3897
20241001,5호선,충정로(경기대입구),2884,2192
20241001,5호선,서대문,13028,10095
20241001,5호선,광화문(세종문화회관),32861,36619
20241001,5호선,종로3가,16305,15997
20241001,5호선,을지로4가,4517,4758
20241001,5호선,동대문역사문화공원(DDP),1448,1695
20241001,5호선,청구,2661,2472
20241001,5호선,신금호,4090,4433
20241001,5호선,행당,5376,4602
20241001,5호선,왕십리(성동구청),3584,4296
20241001,5호선,마장,4000,3640
20241001,5호선,답십리,10531,9720
20241001,5호선,장한평,12424,12268
20241001,5호선,군자(능동),8630,9426
20241001,5호선,아차산(어린이대공원후문),12055,11746
20241001,5호선,광나루(장신대),7480,7270
20241001,5호선,천호(풍납토성),16011,15240
20241001,5호선,강동,12045,11862
20241001,5호선,길동,6223,6271
20241001,5호선,굽은다리(강동구민회관앞),7220,6876
20241001,5호선,명일,5338,5371
20241001,5호선,고덕,6653,6500
20241001,5호선,상일동,8883,8549
20241001,5호선,둔촌동,6251,6198
20241001,5호선,올림픽공원(한국체대),3252,2948
20241001,2호선,잠실(송파구청),62853,60660
20241001,5호선,방이,4898,4721
20241001,5호선,오금,2115,2093
20241001,5호선,개롱,4150,4293
20241001,5호선,거여,6122,5809
20241001,5호선,마천,4419,4391
20241001,5호선,강일,4031,3496
20241001,5호선,미사,12722,12776
20241001,5호선,하남풍산,2835,2786
20241001,5호선,하남시청(덕풍·신장),6072,5864
20241001,5호선,하남검단산,5408,5221
20241001,6호선,응암,12149,12166
20241001,6호선,역촌,2805,3207
20241001,6호선,불광,3785,3404
20241001,6호선,독바위,1835,2111
20241001,6호선,연신내,6,0
20241001,6호선,구산,5728,4456
20241001,6호선,새절(신사),8344,8094
20241001,6호선,증산(명지대앞),6906,6936
20241001,6호선,디지털미디어시티,7911,8410
20241001,6호선,월드컵경기장(성산),5503,5711
20241001,6호선,마포구청,9079,8106
20241001,6호선,망원,13614,14844
20241001,6호선,합정,10969,10053
20241001,6호선,상수,8760,9343
20241001,6호선,광흥창(서강),5122,4811
20241001,6호선,대흥(서강대앞),6267,6506
20241001,6호선,공덕,10796,10323
20241001,6호선,효창공원앞,4852,4371
20241001,6호선,삼각지,6760,5534
20241001,6호선,녹사평(용산구청),5061,5092
20241001,6호선,이태원,10649,10093
20241001,6호선,한강진,9311,11236
20241001,6호선,버티고개,1592,1595
20241001,6호선,약수,2586,2671
20241001,6호선,청구,2841,2763
20241001,6호선,신당,7074,6821
20241001,6호선,동묘앞,7375,7275
20241001,6호선,창신,2289,2052
20241001,6호선,보문,5352,5087
20241001,6호선,안암(고대병원앞),9424,9653
20241001,6호선,고려대(종암),5396,5270
20241001,6호선,월곡(동덕여대),8146,7767
20241001,6호선,상월곡(한국과학기술연구원),4472,4215
20241001,6호선,돌곶이,7006,6568
20241001,6호선,석계,8839,8864
20241001,6호선,태릉입구,4366,4797
20241001,6호선,화랑대(서울여대입구),7022,5909
20241001,6호선,봉화산(서울의료원),5271,5179
20241001,6호선,신내,1,0
20241001,7호선,장암,1736,1157
20241001,7호선,도봉산,5790,7465
20241001,7호선,수락산,9130,8802
20241001,7호선,마들,8530,8045
20241001,7호선,노원,15022,15527
20241001,7호선,중계,9529,8881
20241001,7호선,하계,11901,11078
20241001,7호선,공릉(서울과학기술대),8881,8812
20241001,7호선,태릉입구,6371,6226
20241001,7호선,먹골,7174,6953
20241001,7호선,중화,7272,6973
20241001,7호선,상봉,13082,12629
20241001,7호선,면목,10212,9607
20241001,7호선,사가정,11265,11298
20241001,7호선,용마산(용마폭포공원),3968,3984
20241001,7호선,중곡,6691,6243
20241001,7호선,군자(능동),10611,8292
20241001,7호선,어린이대공원(세종대),11043,11089
20241001,7호선,건대입구,12231,12505
20241001,7호선,자양(뚝섬한강공원),10999,10377
20241001,7호선,청담,10263,10597
20241001,7호선,강남구청,7933,8877
20241001,7호선,학동,9241,9670
20241001,7호선,논현,10333,11026
20241001,7호선,반포,4597,4399
20241001,7호선,고속터미널,13980,11597
20241001,7호선,내방,8068,7950
20241001,7호선,이수,12072,11473
20241001,7호선,남성,7629,7365
20241001,7호선,숭실대입구(살피재),11590,12408
20241001,7호선,상도,8819,8023
20241001,7호선,장승배기,6170,6004
20241001,2호선,선릉,24803,21819
20241001,7호선,신대방삼거리,10000,9544
20241001,7호선,보라매,4320,4271
20241001,7호선,신풍,7607,7058
20241001,7호선,대림(구로구청),7840,7799
20241001,7호선,남구로,8086,8419
20241001,7호선,가산디지털단지,15149,14701
20241001,7호선,철산,13895,14012
20241001,7호선,광명사거리,14783,14790
20241001,7호선,천왕,6665,6446
20241001,7호선,온수(성공회대입구),5693,5413
20241001,8호선,암사역사공원,3456,3180
20241001,8호선,암사,11205,10501
20241001,8호선,천호(풍납토성),12418,13985
20241001,8호선,강동구청,6255,6294
20241001,8호선,몽촌토성(평화의문),5203,5141
20241001,8호선,잠실(송파구청),15318,17187
20241001,8호선,석촌,6279,7464
20241001,8호선,송파,6063,5932
20241001,8호선,가락시장,5463,5985
20241001,8호선,문정,8334,8509
20241001,8호선,장지,11351,10749
20241001,8호선,복정,5473,4613
20241001,8호선,산성,4021,4165
20241001,8호선,남한산성입구(성남법원.검찰청),8451,7693
20241001,8호선,단대오거리,7571,7337
20241001,8호선,신흥,3653,3858
20241001,8호선,수진,4100,3642
20241001,8호선,모란,3835,3168
20241001,8호선,남위례,4277,4315
20241001,9호선,개화,1572,1375
20241001,9호선,김포공항,5312,9519
20241001,9호선,공항시장,2193,2329
20241001,9호선,신방화,4586,4349
20241001,9호선,마곡나루(서울식물원),8022,7953
20241001,9호선,양천향교,5775,5675
20241001,9호선,가양,13523,13410
20241001,9호선,증미,3692,3556
20241001,9호선,등촌,7340,7222
20241001,9호선,염창,11110,10798
20241001,9호선,신목동,2552,2204
20241001,9호선,선유도,4275,4068
20241001,9호선,당산,11638,11303
20241001,9호선,국회의사당,5096,5091
20241001,9호선,여의도,12332,11809
20241001,9호선,샛강,2986,2921
20241001,9호선,노량진,20731,21185
20241001,9호선,노들,4392,3550
20241001,9호선,흑석(중앙대입구),7631,7220
20241001,9호선,동작(현충원),1579,1428
20241001,9호선,구반포,1008,924
20241001,중앙선,지평,44,44
20241001,중앙선,용문,1831,1836
20241001,중앙선,원덕,379,313
20241001,중앙선,양평,2553,2583
20241001,중앙선,오빈,251,254
20241001,중앙선,아신,538,536
20241001,중앙선,국수,543,529
20241001,중앙선,신원,255,222
20241001,중앙선,양수,1984,1964
20241001,중앙선,운길산,1017,1124
20241001,중앙선,팔당,1050,1085
20241001,중앙선,도심,1688,1497
20241001,중앙선,덕소,4236,4331
20241001,중앙선,양정,494,454
20241001,중앙선,도농,6602,6262
20241001,중앙선,구리,6810,7343
20241001,중앙선,양원,1943,1914
20241001,중앙선,망우,5887,5893
20241001,9호선,신반포,2868,2749
20241001,9호선,고속터미널,13222,18614
20241001,9호선,사평,2552,2425
20241001,9호선,신논현,21226,21697
20241001,9호선2~3단계,언주,5515,5538
20241001,9호선2~3단계,선정릉,4370,4889
20241001,9호선2~3단계,삼성중앙,3187,3216
20241001,9호선2~3단계,봉은사,11837,12512
20241001,9호선2~3단계,종합운동장,3248,3089
20241001,9호선2~3단계,삼전,5263,4970
20241001,9호선2~3단계,석촌고분,4769,4702
20241001,9호선2~3단계,석촌,6622,5952
20241001,9호선2~3단계,송파나루,4039,4228
20241001,9호선2~3단계,한성백제,2063,1770
20241001,9호선2~3단계,올림픽공원(한국체대),4113,4429
20241001,9호선2~3단계,둔촌오륜,749,813
20241001,9호선2~3단계,중앙보훈병원,7794,7250
20241001,경강선,판교,3335,3068
20241001,경강선,이매,674,604
20241001,경강선,삼동,1436,1430
20241001,경강선,경기광주,4730,4635
20241001,경강선,초월,2225,2134
20241001,경강선,곤지암,1655,1763
20241001,경강선,신둔도예촌,1117,1092
20241001,경강선,이천,2321,2359
20241001,경강선,부발,1766,1810
20241001,경강선,세종대왕릉,329,356
20241001,경강선,여주,2516,2652
20241001,경강선,성남,596,584
20241001,경부선,서울역,7145,2448
20241001,경부선,남영,6367,6976
20241001,경부선,용산,37756,39571
20241001,경부선,노량진,8908,8347
20241001,경부선,대방,6381,7173
20241001,경부선,영등포,35706,36588
20241001,경부선,신도림,2613,2960
20241001,경부선,신길,5891,5054
20241001,경부선,구로,12641,12617
20241001,경부선,가산디지털단지,7697,9032
20241001,경부선,금천구청,7279,7292
20241001,경부선,석수,5901,5644
20241001,경부선,관악,4873,4732
20241001,경부선,안양,16735,16421
20241001,경부선,명학,4788,4639
20241001,경부선,금정,18511,18488
20241001,경부선,군포,4552,4488
20241001,경부선,의왕,5680,5717
20241001,경부선,성균관대,10582,10624
20241001,경부선,화서,11085,11112
20241001,경부선,수원,35341,37048
20241001,경부선,독산,9417,9293
20241001,경부선,세류,2304,2348
20241001,경부선,병점,11435,11636
20241001,경부선,세마,2377,2220
20241001,경부선,오산대,2808,2632
20241001,경부선,오산,8012,7950
20241001,경부선,진위,1131,1146
20241001,경부선,송탄,3732,3619
20241001,경부선,서정리,6070,5843
20241001,경부선,평택지제,3178,3089
20241001,경부선,평택,11407,11351
20241001,경부선,성환,3439,3560
20241001,경부선,직산,783,797
20241001,경부선,두정,5891,6301
20241001,경부선,천안,6123,6361
20241001,경부선,당정,3967,3805
20241001,경부선,서동탄,1008,926
20241001,경부선,광명,2542,2112
20241001,경원선,이촌(국립중앙박물관),3404,2455
20241001,경원선,서빙고,1810,1768
20241001,경원선,한남,2715,2661
20241001,경원선,옥수,36,33
20241001,경원선,응봉,1387,1124
20241001,경원선,왕십리(성동구청),13643,13550
20241001,경원선,청량리(서울시립대입구),15435,15902
20241001,경원선,외대앞,7759,7450
20241001,경원선,신이문,6209,5843
20241001,경원선,석계,6098,6711
20241001,경원선,광운대,5763,5704
20241001,경원선,월계,4741,4457
20241001,경원선,녹천,3054,2609
20241001,경원선,창동,7,0
20241001,경원선,방학,7348,7158
20241001,경원선,도봉,4322,4094
20241001,경원선,도봉산,6783,4618
20241001,경원선,망월사,6241,6250
20241001,경원선,회룡,9690,9643
20241001,경원선,의정부,15884,16132
20241001,경원선,가능,5357,5072
20241001,경원선,녹양,3118,2913
20241001,경원선,양주,6218,6066
20241001,경원선,덕계,4502,4185
20241001,경원선,덕정,4378,4240
20241001,경원선,지행,5401,5418
20241001,경원선,동두천중앙,2206,2145
20241001,경원선,보산,1262,1352
20241001,경원선,동두천,1432,1466
20241001,경원선,소요산,1923,1944
20241001,경원선,청산,128,117
20241001,경원선,전곡,1152,1066
20241001,경원선,연천,1231,1215
20241001,경의선,서울역,1870,1593
20241001,경의선,신촌,506,515
20241001,경의선,효창공원앞,1920,2169
20241001,경의선,공덕,2753,2086
20241001,경의선,서강대,1747,1688
20241001,경의선,홍대입구,2095,2459
20241001,경의선,가좌,4156,4196
20241001,경의선,디지털미디어시티,2289,2019
20241001,경의선,수색,1779,1867
20241001,경의선,한국항공대,2177,2138
20241001,경의선,강매,1992,1879
20241001,경의선,행신,5303,5494
20241001,경의선,능곡,3361,3387
20241001,경의선,곡산,384,410
20241001,경의선,백마,4827,4604
20241001,경의선,풍산,4522,4495
20241001,경의선,일산,7215,6970
20241001,경의선,탄현,5172,4993
20241001,경의선,야당,6675,6644
20241001,경의선,운정,5334,4971
20241001,경의선,금릉,3889,3751
20241001,경의선,금촌,5321,5180
20241001,경의선,월롱,1087,1269
20241001,경의선,파주,873,781
20241001,경의선,문산,4241,4263
20241001,경의선,임진강,39,55
20241001,경의선,운천,7,2
20241001,경의선,김포공항,1,0
20241001,경의선,계양,1,0
20241001,경인선,개봉,15417,15297
20241001,경인선,오류동,8577,8007
20241001,경인선,역곡,19588,19487
20241001,경인선,부천,25345,25281
20241001,경인선,송내,16603,16440
20241001,경인선,부평,24571,25124
20241001,경인선,백운,5394,5182
20241001,경인선,동암,11898,11850
20241001,경인선,주안,14273,12604
20241001,경인선,제물포,6715,6540
20241001,경인선,동인천,10730,10078
20241001,경인선,인천,4655,3845
20241001,경인선,구일,4505,4334
20241001,경인선,소사,5723,5562
20241001,경인선,부개,6324,5851
20241001,경인선,간석,4279,4108
20241001,경인선,도원,1854,1965
20241001,경인선,온수(성공회대입구),4600,4209
20241001,경인선,중동,6479,6135
20241001,경인선,도화,3070,2924
20241001,경춘선,신내,1672,1577
20241001,경춘선,갈매,1894,1697
20241001,경춘선,별내,1934,1698
20241001,경춘선,퇴계원,2550,2321
20241001,경춘선,사릉,1568,1538
20241001,경춘선,금곡,1142,1059
20241001,경춘선,평내호평,4529,4224
20241001,경춘선,천마산,1217,1185
20241001,경춘선,마석,2991,2914
20241001,경춘선,대성리,511,500
20241001,경춘선,청평,1565,1509
20241001,경춘선,상천,275,306
20241001,경춘선,가평,2148,2106
20241001,경춘선,굴봉산,199,161
20241001,경춘선,백양리,108,83
20241001,경춘선,강촌,631,550
20241001,경춘선,김유정,553,682
20241001,경춘선,남춘천,2738,2854
20241001,경춘선,춘천,1704,1477
20241001,공항철도 1호선,서울역,11529,10942
20241001,공항철도 1호선,공덕,2152,2960
20241001,공항철도 1호선,홍대입구,14819,13753
20241001,공항철도 1호선,디지털미디어시티,5621,5603
20241001,공항철도 1호선,마곡나루(서울식물원),4377,4832
20241001,공항철도 1호선,김포공항,7750,4687
20241001,공항철도 1호선,계양,8312,7893
20241001,공항철도 1호선,검암,4051,4204
20241001,공항철도 1호선,청라국제도시,4458,4288
20241001,공항철도 1호선,운서,8007,8588
20241001,공항철도 1호선,공항화물청사,1228,1280
20241001,공항철도 1호선,인천공항1터미널,15736,14133
20241001,공항철도 1호선,인천공항2터미널,7143,6218
20241001,공항철도 1호선,영종,3534,3523
20241001,과천선,선바위,4733,4178
20241001,과천선,경마공원,1500,1334
20241001,과천선,대공원,5470,5495
20241001,과천선,과천,4622,4108
20241001,과천선,정부과천청사,5952,6017
20241001,과천선,인덕원,14688,14867
20241001,과천선,평촌,9038,8701
20241001,과천선,범계,19245,18926
20241001,분당선,선릉,5021,7549
20241001,분당선,한티,11097,11261
20241001,분당선,도곡,4337,4236
20241001,분당선,구룡,2025,2081
20241001,분당선,개포동,2836,2723
20241001,분당선,대모산입구,3449,3205
20241001,분당선,수서,10463,10970
20241001,분당선,복정,5,0
20241001,분당선,수원,6810,6128
20241001,분당선,서울숲,9974,10398
20241001,분당선,압구정로데오,14109,15342
20241001,분당선,강남구청,4374,5206
20241001,분당선,선정릉,2855,2881
20241001,분당선,가천대,6176,6431
20241001,분당선,태평,10310,9705
20241001,분당선,모란,14478,14996
20241001,분당선,야탑,16385,17172
20241001,분당선,서현,16115,16255
20241001,분당선,수내,8081,7960
20241001,분당선,정자,9464,9858
20241001,분당선,미금,10760,10971
20241001,분당선,오리,6773,5878
20241001,분당선,이매,3624,3532
20241001,분당선,보정,1478,1373
20241001,분당선,죽전,9416,10485
20241001,분당선,구성,4222,4297
20241001,분당선,신갈,2511,2513
20241001,분당선,기흥,6495,6064
20241001,분당선,상갈,3608,3696
20241001,분당선,청명,2681,2745
20241001,분당선,영통,6058,6021
20241001,분당선,망포,8830,8606
20241001,분당선,매탄권선,3409,3212
20241001,분당선,수원시청,9563,9654
20241001,분당선,매교,3150,3191
20241001,서해선,김포공항,2580,3588
20241001,서해선,원종,3794,3626
20241001,서해선,부천종합운동장,1698,1423
20241001,수인선,고색,3009,3094
20241001,수인선,오목천,2571,2280
20241001,수인선,어천,1047,1031
20241001,수인선,야목,276,230
20241001,수인선,사리,3631,3031
20241001,수인선,달월,67,69
20241001,수인선,월곶,2730,2529
20241001,수인선,소래포구,5798,5692
20241001,수인선,인천논현,4204,4385
20241001,수인선,호구포,2642,2754
20241001,수인선,남동인더스파크,1312,1513
20241001,수인선,원인재,3392,3547
20241001,수인선,연수,3929,3816
20241001,수인선,송도,1863,1755
20241001,수인선,인하대,6102,5792
20241001,수인선,숭의,3338,2966
20241001,수인선,신포,1477,1445
20241001,수인선,인천,1126,1921
20241001,신림선,샛강,1199,1538
20241001,신림선,대방,2145,1450
20241001,신림선,서울지방병무청,1973,2190
20241001,신림선,보라매,2556,2339
20241001,신림선,보라매공원,1172,1269
20241001,신림선,보라매병원,4549,4730
20241001,신림선,당곡,3435,3170
20241001,신림선,신림,1710,1939
20241001,신림선,서원,2515,2231
20241001,신림선,서울대벤처타운,7326,6611
20241001,신림선,관악산(서울대),2571,2633
20241001,안산선,산본,11779,12195
20241001,안산선,대야미,3650,3360
20241001,안산선,반월,3092,3001
20241002,우이신설선,정릉,5402,4883
20241002,우이신설선,보문,1964,1882
20241002,우이신설선,신설동,2722,2646
20241002,일산선,원흥,13190,12426
20241002,일산선,지축,1,0
20241002,일산선,삼송,22066,20802
20241002,일산선,원당,12936,12297
20241002,일산선,화정,19682,20133
20241002,일산선,대곡,3719,2648
20241002,일산선,백석,11310,11629
20241002,일산선,마두,9300,9368
20241002,일산선,정발산,8944,9229
20241002,일산선,주엽,11639,11682
20241002,일산선,대화,15510,12155
20241002,장항선,봉명,1686,1644
20241002,장항선,쌍용(나사렛대),3650,3279
20241002,장항선,아산,5500,5047
20241002,장항선,신창(순천향대),3848,2872
20241002,장항선,온양온천,5059,5286
20241002,장항선,배방,1533,1491
20241002,장항선,탕정,2440,2014
20241002,중앙선,지평,62,69
20241002,중앙선,용문,2199,2244
20241002,중앙선,원덕,426,419
20241002,중앙선,양평,3667,3932
20241002,중앙선,오빈,341,342
20241002,중앙선,아신,694,730
20241002,중앙선,국수,854,831
20241002,중앙선,신원,303,262
20241002,중앙선,양수,2189,2274
20241002,중앙선,운길산,937,909
20241002,중앙선,팔당,955,954
20241002,중앙선,도심,2987,2350
20241002,중앙선,덕소,6373,6234
20241002,중앙선,양정,682,610
20241002,중앙선,도농,11430,10352
20241002,중앙선,구리,10363,10717
20241002,중앙선,양원,3700,3570
20241002,중앙선,망우,8640,8398
20241002,중앙선,상봉,6516,6446
20241002,중앙선,중랑,6346,6027
20241002,중앙선,회기,32560,30356
20241002,6호선,약수,4194,4104
20241002,1호선,서울역,60109,57514
20241002,1호선,시청,30243,30230
20241002,1호선,종각,43928,43776
20241002,1호선,종로3가,28958,26447
20241002,1호선,종로5가,26399,25945
20241002,1호선,동대문,12777,12636
20241002,1호선,신설동,16207,15586
20241002,1호선,제기동,18774,19088
20241002,1호선,청량리(서울시립대입구),25238,24244
20241002,1호선,동묘앞,10202,10501
20241002,2호선,시청,31868,29667
20241002,2호선,을지로입구,55820,56439
20241002,2호선,을지로3가,28906,28739
20241002,2호선,을지로4가,16275,16371
20241002,2호선,동대문역사문화공원(DDP),16957,19803
20241002,2호선,신당,16869,17700
20241002,2호선,상왕십리,16333,15829
20241002,2호선,왕십리(성동구청),18142,16011
20241002,2호선,한양대,16591,18480
20241002,2호선,뚝섬,27879,29298
20241002,2호선,성수,48056,52796
20241002,2호선,건대입구,39682,42177
20241002,2호선,구의(광진구청),28243,27207
20241002,2호선,강변(동서울터미널),31002,28183
20241002,2호선,잠실나루,18372,17608
20241002,2호선,잠실(송파구청),84673,84046
20241002,2호선,잠실새내,27651,26958
20241002,2호선,종합운동장,23035,26917
20241002,2호선,삼성(무역센터),58894,60303
20241002,2호선,선릉,64881,57711
20241002,2호선,역삼,57519,65866
20241002,2호선,강남,88677,88834
20241002,2호선,교대(법원.검찰청),35599,42638
20241002,2호선,서초,24356,23896
20241002,2호선,방배,20670,21351
20241002,2호선,사당,45270,50128
20241002,2호선,낙성대(강감찬),30575,29375
20241002,2호선,서울대입구(관악구청),52473,49829
20241002,2호선,봉천,27326,25110
20241002,2호선,신림,60863,58961
20241002,2호선,신대방,27795,26600
20241002,2호선,구로디지털단지,64393,64123
20241002,2호선,대림(구로구청),26836,27176
20241002,2호선,신도림,55803,54971
20241002,2호선,문래,25694,26596
20241002,2호선,영등포구청,25437,26268
20241002,2호선,당산,21180,24901
20241002,2호선,합정,33664,37923
20241002,2호선,홍대입구,73134,81247
20241002,2호선,신촌,43848,44736
20241002,2호선,이대,21143,23441
20241002,2호선,아현,12729,11848
20241002,2호선,충정로(경기대입구),11452,12092
20241002,2호선,용답,3505,3424
20241002,2호선,신답,1855,2021
20241002,2호선,신설동,3974,3776
20241002,2호선,도림천,1474,1599
20241002,2호선,양천구청,7958,8336
20241002,2호선,신정네거리,11514,11896
20241002,2호선,용두(동대문구청),2866,2839
20241002,3호선,지축,8841,8672
20241002,3호선,구파발,25636,24195
20241002,3호선,연신내,38498,36781
20241002,3호선,불광,18962,20131
20241002,3호선,녹번,17700,15886
20241002,3호선,홍제,20317,19465
20241002,3호선,무악재,5054,4970
20241002,3호선,독립문,9465,9475
20241002,3호선,경복궁(정부서울청사),30087,31259
20241002,3호선,안국,31414,31987
20241002,3호선,종로3가,13463,15663
