사용일자,노선명,역명,승차총승객수,하차총승객수
20240801,공항철도 1호선,청라국제도시,7976,7324
20240801,공항철도 1호선,검암,6786,6950
20240801,공항철도 1호선,계양,13863,12743
20240801,공항철도 1호선,김포공항,9741,5827
20240801,공항철도 1호선,마곡나루(서울식물원),11204,10718
20240801,공항철도 1호선,디지털미디어시티,14906,13865
20240801,공항철도 1호선,홍대입구,16013,15743
20240801,공항철도 1호선,공덕,3019,3865
20240801,공항철도 1호선,서울역,13574,13182
20240801,경춘선,춘천,1545,1344
20240801,경춘선,남춘천,2684,2760
20240801,경춘선,김유정,424,453
20240801,경춘선,강촌,544,575
20240801,경춘선,백양리,108,89
20240801,경춘선,굴봉산,181,142
20240801,경춘선,가평,2684,2982
20240801,경춘선,상천,273,265
20240801,경춘선,청평,1841,1974
20240801,경춘선,대성리,754,977
20240801,경춘선,마석,3599,3491
20240801,경춘선,천마산,1404,1261
20240801,경춘선,평내호평,5782,5583
20240801,경춘선,금곡,1484,1396
20240801,경춘선,사릉,1948,1862
20240801,경춘선,퇴계원,3430,3142
20240801,경춘선,별내,3457,3306
20240801,경춘선,갈매,2875,2483
20240801,경춘선,신내,2704,2414
20240801,경인선,도화,3856,3646
20240801,경인선,중동,8772,8161
20240801,경인선,온수(성공회대입구),5863,5613
20240801,경인선,도원,2499,2562
20240801,경인선,간석,5725,5392
20240801,경인선,부개,8251,7681
20240801,경인선,소사,6999,6469
20240801,경인선,구일,8802,8943
20240801,경인선,인천,4488,3887
20240801,경인선,동인천,13252,12622
20240801,경인선,제물포,9551,9072
20240801,경인선,주안,17764,16050
20240801,경인선,동암,15075,15094
20240801,경인선,백운,7016,6795
20240801,경인선,부평,29727,31502
20240801,경인선,송내,25515,25047
20240801,경인선,부천,30408,30240
20240801,경인선,역곡,24193,23949
20240801,경인선,오류동,11075,10131
20240801,경인선,개봉,20901,20487
20240801,경의선,운천,8,5
20240801,경의선,임진강,28,13
20240801,경의선,문산,5717,5291
20240801,경의선,파주,1109,893
20240801,경의선,월롱,1897,1617
20240801,경의선,금촌,7104,6788
20240801,경의선,금릉,5559,5031
20240801,경의선,운정,7678,7044
20240801,경의선,야당,8570,8533
20240801,경의선,탄현,7705,7438
20240801,경의선,일산,10276,9950
20240801,경의선,풍산,6188,5794
20240801,경의선,백마,7334,6909
20240801,경의선,곡산,617,700
20240801,경의선,능곡,4541,4171
20240801,경의선,행신,8174,8339
20240801,경의선,강매,3176,2674
20240801,경의선,한국항공대,1820,1670
20240801,경의선,수색,3363,3499
20240801,경의선,디지털미디어시티,2826,2630
20240801,경의선,가좌,5859,5556
20240801,경의선,홍대입구,2265,2832
20240801,경의선,서강대,2115,2006
20240801,경의선,공덕,4392,3599
20240801,경의선,효창공원앞,3044,3493
20240801,경의선,신촌,1074,1297
20240801,경의선,서울역,4762,6104
20240801,경원선,연천,1386,1399
20240801,경원선,전곡,1157,981
20240801,경원선,청산,154,146
20240801,경원선,소요산,2109,2056
20240801,경원선,동두천,1778,1737
20240801,경원선,보산,1396,1344
20240801,경원선,동두천중앙,3024,2968
20240801,경원선,지행,6169,6236
20240801,경원선,덕정,5951,5383
20240801,경원선,덕계,5677,5279
20240801,경원선,양주,7269,6861
20240801,경원선,녹양,4114,3915
20240801,경원선,가능,6335,6076
20240801,경원선,의정부,19262,19337
20240801,경원선,회룡,12428,11990
20240801,경원선,망월사,6842,6859
20240801,경원선,도봉산,7522,4839
20240801,경원선,도봉,5858,5497
20240801,경원선,방학,9673,9428
20240801,경원선,창동,7,0
20240801,경원선,녹천,4508,3695
20240801,경원선,월계,6051,5589
20240801,경원선,광운대,7494,7164
20240801,경원선,석계,7269,8223
20240801,경원선,신이문,8299,7720
20240801,경원선,외대앞,8356,8070
20240801,경원선,청량리(서울시립대입구),16617,18065
20240801,경원선,왕십리(성동구청),16385,16861
20240801,경원선,응봉,1758,1500
20240801,경원선,옥수,49,33
20240801,경원선,한남,3929,3858
20240801,경원선,서빙고,2111,1922
20240801,경원선,이촌(국립중앙박물관),3875,2991
20240801,경부선,광명,3892,3262
20240801,경부선,서동탄,1491,1300
20240801,경부선,당정,5792,5428
20240801,경부선,천안,6238,6524
20240801,경부선,두정,6327,6440
20240801,경부선,직산,1000,960
20240801,경부선,성환,3932,3795
20240801,경부선,평택,12926,12683
20240801,경부선,평택지제,3876,3926
20240801,경부선,서정리,7674,7151
20240801,경부선,송탄,4224,4072
20240801,경부선,진위,1397,1265
20240801,경부선,오산,10035,9981
20240801,경부선,오산대,3339,3119
20240801,경부선,세마,3311,3034
20240801,경부선,병점,14140,13981
20240801,경부선,세류,3309,2958
20240801,경부선,독산,16506,16916
20240801,경부선,수원,38703,41606
20240801,경부선,화서,12843,12791
20240801,경부선,성균관대,13803,13566
20240801,경부선,의왕,8213,8217
20240801,경부선,군포,6036,5810
20240801,경부선,금정,26589,26747
20240801,경부선,명학,7718,7492
20240801,경부선,안양,19984,19847
20240801,경부선,관악,6891,6708
20240801,경부선,석수,7773,7098
20240801,경부선,금천구청,10456,10568
20240801,경부선,가산디지털단지,17582,20218
20240801,경부선,구로,15743,15961
20240801,경부선,신길,8483,7024
20240801,경부선,신도림,3653,3964
20240801,경부선,영등포,42674,43606
20240801,경부선,대방,10134,11120
20240801,경부선,노량진,7699,7740
20240801,경부선,용산,42569,45261
20240801,경부선,남영,9180,9499
20240801,경부선,서울역,9914,3877
20240801,경강선,성남,937,907
20240801,경강선,여주,2827,2791
20240801,경강선,세종대왕릉,386,363
20240801,경강선,부발,2259,2234
20240801,경강선,이천,3118,3184
20240801,경강선,신둔도예촌,1464,1407
20240801,경강선,곤지암,2438,2261
20240801,경강선,초월,3432,3291
20240801,경강선,경기광주,8173,7789
20240801,경강선,삼동,2519,2292
20240801,경강선,이매,1045,912
20240801,경강선,판교,6131,5943
20240801,9호선2~3단계,중앙보훈병원,12862,11260
20240801,9호선2~3단계,둔촌오륜,1213,1202
20240801,9호선2~3단계,올림픽공원(한국체대),5768,5818
20240801,1호선,종각,42573,41533
20240801,1호선,종로3가,20916,19083
20240801,1호선,종로5가,22087,21475
20240801,1호선,동대문,12461,12334
20240801,1호선,신설동,13872,13509
20240801,1호선,제기동,16037,16175
20240801,1호선,청량리(서울시립대입구),22682,22088
20240801,1호선,동묘앞,8722,8596
20240801,2호선,시청,29486,28043
20240801,2호선,을지로입구,53108,54556
20240801,2호선,을지로3가,26491,26060
20240801,2호선,을지로4가,13339,13071
20240801,2호선,동대문역사문화공원(DDP),16346,19427
20240801,2호선,신당,15002,15617
20240801,2호선,상왕십리,14566,14242
20240801,2호선,왕십리(성동구청),15304,14087
20240801,2호선,한양대,8180,8712
20240801,2호선,뚝섬,25324,26849
20240801,2호선,성수,45092,48977
20240801,2호선,건대입구,34963,36836
20240801,2호선,구의(광진구청),25688,24896
20240801,2호선,강변(동서울터미널),31858,31039
20240801,2호선,잠실나루,15713,14870
20240801,2호선,잠실(송파구청),93824,92746
20240801,2호선,잠실새내,24355,24065
20240801,2호선,종합운동장,19802,22042
20240801,2호선,삼성(무역센터),63294,63993
20240801,2호선,선릉,63365,55736
20240801,2호선,역삼,56977,64986
20240801,2호선,강남,87405,84944
20240801,2호선,교대(법원.검찰청),31142,36473
20240801,2호선,서초,22479,22026
20240801,중앙선,회기,23670,22197
20240801,1호선,서울역,59406,56729
20240801,1호선,시청,27647,27698
20240801,장항선,쌍용(나사렛대),2160,2076
20240801,장항선,아산,3582,3407
20240801,장항선,탕정,1534,1381
20240801,장항선,배방,1157,1113
20240801,장항선,온양온천,4460,4433
20240801,장항선,신창(순천향대),1207,1191
20240801,2호선,방배,14752,15200
20240802,경인선,부평,30157,33508
20240802,경인선,송내,25145,24583
20240802,경인선,부천,30738,31208
20240802,경인선,역곡,24142,23940
20240802,경인선,오류동,11117,10064
20240802,경인선,개봉,20658,20073
20240802,경의선,운천,6,2
20240802,경의선,임진강,20,11
20240802,경의선,문산,5516,5667
20240802,경의선,파주,1074,859
20240802,경의선,월롱,2126,1555
20240802,경의선,금촌,6690,6652
20240802,경의선,금릉,5330,5074
20240802,경의선,운정,7641,7031
20240802,경의선,야당,8520,9039
20240802,경의선,탄현,7724,7405
20240802,경의선,일산,10049,9896
20240802,경의선,풍산,6055,5738
20240802,경의선,백마,7328,7121
20240802,경의선,곡산,652,651
20240802,경의선,능곡,4491,4215
20240802,경의선,행신,8097,8148
20240802,경의선,강매,3064,2569
20240802,경의선,한국항공대,1872,1674
20240802,경의선,수색,3284,3262
20240802,경의선,디지털미디어시티,2907,2679
20240802,경의선,가좌,5729,5454
20240802,경의선,홍대입구,2384,2907
20240802,경의선,서강대,2099,2006
20240802,경의선,공덕,4430,3604
20240802,경의선,효창공원앞,2794,3266
20240802,경의선,서울역,4743,5927
20240802,경원선,연천,1426,1682
20240802,경원선,전곡,1195,1251
20240802,경원선,청산,158,130
20240802,경원선,소요산,2168,2217
20240802,경원선,동두천,1777,1649
20240802,경원선,보산,1790,1521
20240802,경원선,동두천중앙,3130,2929
20240802,경원선,지행,6255,6479
20240802,경원선,덕정,5652,5212
20240802,경원선,덕계,5538,5164
20240802,경원선,양주,7173,6950
20240802,경원선,녹양,4218,3900
20240802,경인선,동암,15105,15255
20240802,경인선,주안,18112,16320
20240802,경인선,제물포,9835,9197
20240802,경인선,동인천,13546,12989
20240802,경인선,인천,4511,3975
20240802,경인선,구일,5963,5867
20240802,경인선,소사,6658,6347
20240802,경인선,부개,8161,7481
20240802,경인선,간석,5674,5389
20240802,경인선,도원,2647,2698
20240802,경인선,온수(성공회대입구),5744,5455
20240802,경인선,중동,8392,7881
20240802,경인선,도화,3977,3717
20240802,경춘선,신내,2612,2400
20240802,경원선,가능,6274,5972
20240802,경원선,의정부,19225,20238
20240802,경원선,회룡,12357,11962
20240802,경원선,망월사,6766,6683
20240802,경원선,도봉산,7088,4531
20240802,경원선,도봉,5685,5344
20240802,경원선,방학,9648,9340
20240802,경원선,창동,4,0
20240802,경원선,녹천,4342,3572
20240802,경원선,월계,5952,5404
20240802,경원선,광운대,7494,6934
20240802,경원선,석계,7114,8060
20240802,경원선,신이문,8241,7470
20240802,경원선,외대앞,8327,7781
20240802,경원선,청량리(서울시립대입구),18534,20138
20240802,경원선,왕십리(성동구청),17386,17862
20240802,경원선,응봉,1771,1429
20240802,경원선,옥수,63,33
20240802,경원선,한남,3854,3763
20240802,경원선,서빙고,2158,1980
20240802,경원선,이촌(국립중앙박물관),3780,3026
20240802,경부선,광명,4168,3809
20240802,경부선,서동탄,1488,1339
20240802,경부선,당정,5723,5341
20240802,경부선,천안,6575,6914
20240802,경부선,두정,6965,6729
20240802,경부선,직산,1086,1012
20240802,경부선,성환,4092,3838
20240802,경부선,평택,14402,13838
20240802,경부선,평택지제,4435,4284
20240802,경부선,서정리,9050,7686
20240802,경부선,송탄,4715,4336
20240802,경부선,진위,1526,1342
20240802,경부선,오산,10444,10151
20240802,경부선,오산대,3373,3190
20240802,경부선,세마,3177,2885
20240802,경부선,병점,14545,14247
20240802,경부선,세류,3364,3043
20240802,경부선,독산,16262,16274
20240802,경부선,수원,40689,44125
20240802,경부선,화서,12973,12732
20240802,경부선,성균관대,14214,13686
20240802,경부선,의왕,8284,8149
20240802,경부선,군포,6088,5667
20240802,경부선,금정,26241,26626
20240802,경부선,명학,7353,7051
20240802,경부선,안양,19928,20101
20240802,경부선,관악,6879,6612
20240802,경부선,석수,7862,7066
20240802,경부선,금천구청,10161,10383
20240802,경부선,가산디지털단지,16893,19224
20240802,경부선,구로,15261,15718
20240802,경부선,신길,8401,7002
20240802,경부선,신도림,3490,3828
20240802,경부선,영등포,44802,46096
20240802,경부선,대방,10000,10588
20240802,경부선,노량진,7951,7707
20240802,경부선,용산,47604,49597
20240802,경부선,남영,9222,9492
20240802,경부선,서울역,12015,4411
20240802,경강선,성남,1053,948
20240802,경강선,여주,2979,3131
20240802,경강선,세종대왕릉,407,393
20240802,경강선,부발,2796,2429
20240802,경강선,이천,3368,3734
